,Brand,Model,Location,Old_price,Years_old,Prev_Owners,Kms_Driven,Audio_Score,Image_Score,Final_Price
1469,Honda,CB_350,Gujrat,73306.53451052864,2018.0,2.0,78330.94061353986,0.5735600926032192,0.5,36656.274984125244
1470,Honda,CB_350,Gujrat,70151.83065113031,2018.0,2.0,78341.24049549598,0.6168256631178093,0.5,33289.72755114152
1471,Honda,CB_350,Gujrat,78295.81800945401,2018.0,2.0,80753.62786813382,0.5721281488503726,0.5,40287.62098387911
1472,Honda,CB_350,Delhi,89172.37639647641,2018.0,3.0,83976.25328871906,0.5278162443106517,0.5,49633.41326869304
1473,Honda,CB_350,Gujrat,75482.05476947055,2018.0,2.0,79920.60882058386,0.5835916287169718,0.5,37869.76557969321
1474,Honda,CB_350,Gujrat,75167.30606063153,2018.0,2.0,79827.12152514784,0.6465469988778164,0.5,37599.349100094834
1475,Honda,CB_350,Delhi,93853.16874462824,2018.0,3.0,85363.90185026021,0.5087463495589221,0.5,53655.31536575462
1476,Honda,CB_350,Delhi,86442.85345953132,2018.0,3.0,83167.60684528855,0.5389365229426502,0.5,47288.03024774614
1477,Honda,CB_350,Gujrat,72316.86129466575,2018.0,2.0,67575.57878819336,0.5578778939409668,0.5,35948.547424132325
1478,Tvs,Apache,Delhi,87461.84669489898,2018.0,3.0,83469.49302638878,0.7946184669489897,0.5,48163.61528143188
1479,Tvs,Apache,Delhi,84927.39619217339,2018.0,3.0,82718.63859782204,0.7692739619217339,0.5,45985.85113955005
1480,Honda,CB_350,Delhi,61835.69162160967,2018.0,3.0,58713.68184537324,0.549378929105928,0.5,26595.777669125622
1481,Honda,CB_350,Delhi,74964.893087105,2018.0,3.0,59253.19315481288,0.5162659657740644,0.5,38861.38239581549
1482,Honda,CB_350,Delhi,94657.75160816296,2018.0,3.0,85601.34648569243,0.5054684193741509,0.5,54346.80318415267
1483,Honda,CB_350,Gujrat,73524.04283637874,2018.0,2.0,78347.65529181095,0.5717196375383338,0.5,36876.29553113891
1484,Honda,CB_350,Gujrat,80448.37392327627,2018.0,2.0,81391.68677823285,0.6778422158416372,0.5,42137.18489911474
1485,Tvs,Apache,Delhi,86773.97870297586,2018.0,3.0,83265.70576463347,0.7877397870297587,0.5,47572.55451873501
1486,Honda,CB_350,Gujrat,79434.94057549805,2018.0,2.0,81091.44776531144,0.5674872791368598,0.5,41266.37728120893
1487,Honda,CB_350,Gujrat,71245.93679158248,2018.0,2.0,78172.59160421469,0.5909959194558404,0.5,34571.87736152527
1488,Honda,CB_350,Gujrat,69371.54854611354,2018.0,2.0,78110.08845810771,0.6084862837010189,0.5,32619.25652851237
1489,Honda,CB_350,Delhi,82564.17905711166,2018.0,3.0,82019.01601692197,0.5547385297673229,0.5,43955.14644907373
1490,Honda,CB_350,Delhi,95198.66363344937,2018.0,3.0,85761.5966816282,0.7652513400500703,0.5,54811.58985539149
1491,Honda,CB_350,Delhi,93156.2560567572,2018.0,3.0,85156.51452585189,0.5115856234724706,0.5,53056.62088722874
1492,Honda,CB_350,Delhi,95415.09796801368,2018.0,3.0,85826.69569422628,0.5023829342043887,0.5,54997.41751325619
1493,Honda,CB_350,Delhi,74873.36260154482,2018.0,3.0,59540.860395144846,0.5177043019757243,0.5,38760.6988616993
1494,Honda,CB_350,Delhi,95131.62326776776,2018.0,3.0,85741.7353525509,0.7648540638089941,0.5,54753.984427988966
1495,Honda,CB_350,Gujrat,64036.48494458698,2018.0,2.0,64638.21747082814,0.5680010264541975,0.5,28348.04931288015
1496,Honda,CB_350,Gujrat,80771.5287369845,2018.0,2.0,81486.9884014223,0.5620419199604335,0.5,42414.92585765413
1497,Honda,CB_350,Delhi,84647.16815020192,2018.0,3.0,82636.19797043019,0.5462522779065848,0.5,45744.974114247576
1498,Honda,CB_350,Gujrat,71020.54669494848,2018.0,2.0,78598.53083208141,0.6017681430946543,0.5,34036.195906919005
1499,Honda,CB_350,Gujrat,75615.95401042535,2018.0,2.0,79959.79259908822,0.5830461132908596,0.5,37984.89325289153
1500,Honda,CB_350,Delhi,96000.0,2018.0,3.0,85998.0552428979,0.5149155824312261,0.5,55500.29171356532
1501,Tvs,Apache,Delhi,96000.0,2018.0,3.0,85999.0,0.8708733011308107,0.5,55500.15
1502,Honda,CB_350,Delhi,96000.0,2018.0,3.0,85998.67994481286,0.6835850994705688,0.5,55500.19800827807
1503,Honda,CB_350,Delhi,96000.0,2018.0,3.0,85999.0,0.6855338330498356,0.5,55500.15
1504,Honda,CB_350,Delhi,96000.0,2018.0,3.0,85999.0,0.770284002686724,0.5,55500.15
1505,Honda,CB_350,Delhi,90561.1721823649,2018.0,3.0,77841.03021493822,0.696575824461926,0.5,51285.01765012416
1506,Honda,CB_350,Delhi,96000.0,2018.0,3.0,85998.68935588503,0.686126088958478,0.5,55500.19659661725
1507,Honda,CB_350,Delhi,77350.28551984875,2014.0,4.0,117704.44710198112,0.695401142079395,0.5,65216.5113713002
1508,Honda,CB_350,Delhi,84452.96399158635,2018.0,3.0,68679.02333917996,0.6141150138864158,0.5,46551.11049070936
1509,Honda,CB_350,Delhi,96000.0,2018.0,3.0,85998.66979929138,0.6808458086751277,0.5,55500.19953010629
1510,Honda,CB_350,Delhi,89774.16430591253,2018.0,3.0,82886.08215295627,0.6499303116140276,0.5,51030.88937674436
1511,Honda,Apache,Delhi,87093.26603350062,2019.0,2.0,81545.63301675032,0.5982272735032264,0.5,49106.387402620094
1512,Honda,CB_350,Delhi,90239.61088604992,2018.0,3.0,83118.80544302496,0.6589067813738199,0.5,51365.0135289144
1513,Honda,CB_350,Delhi,96000.0,2018.0,3.0,85999.0,0.6859857196116329,0.5,55500.15
1514,Honda,CB_350,Delhi,96000.0,2018.0,3.0,85999.0,0.6023271469158056,0.5,55500.15
1515,Honda,CB_350,Delhi,92974.24074034118,2018.0,3.0,84486.12037017058,0.7116460714208656,0.5,53328.087102887774
1516,Honda,CB_350,Delhi,79025.7825777414,2018.0,3.0,60538.522577483214,0.5408480647995089,0.5,42345.00419111892
1517,Honda,Apache,Delhi,82622.68901177881,2019.0,2.0,79310.34450588941,0.51200900237002,0.5,45897.15175488408
1518,Honda,CB_350,Delhi,96000.0,2018.0,3.0,85999.43289060173,0.6531195375324078,0.5,55500.08506640974
1519,Honda,Apache,Delhi,86677.18238389512,2019.0,2.0,81337.59119194756,0.5902028031179775,0.5,48807.69878272472
1520,Honda,CB_350,Delhi,94403.91636974923,2018.0,3.0,85200.95818487462,0.7392183871308781,0.5,54354.38996542713
1521,Honda,CB_350,Delhi,91001.0707838516,2018.0,3.0,83499.53539192579,0.6735920794028522,0.5,51911.63295555061
1522,Honda,CB_350,Delhi,77134.99179323057,2014.0,4.0,118070.45720191835,0.6945399671729222,0.5,65328.677788165325
1523,Honda,CB_350,Delhi,96000.0,2018.0,3.0,85999.4299108796,0.6539240625069955,0.5,55500.08551336806
1524,Honda,CB_350,Gujrat,70597.68675656439,2018.0,2.0,78473.3294950281,0.6194677733722334,0.5,33672.83601501138
1525,Honda,CB_350,Delhi,96000.0,2018.0,3.0,85999.0,0.7793093599544487,0.5,55500.15
1526,Honda,CB_350,Delhi,96000.0,2018.0,3.0,85999.63995984166,0.5972108427521929,0.5,55500.05400602376
1527,Honda,CB_350,Delhi,94223.4680533263,2018.0,3.0,89019.19313594264,0.7628938722133052,0.5,56425.7098202274
1528,Tvs,Apache,Delhi,96000.0,2018.0,3.0,85999.0,0.855250486327784,0.5,55500.15
1529,Honda,CB_350,Delhi,82844.48681509717,2015.0,4.0,108364.03018999404,0.7173779472603886,0.5,62354.073702985486
1530,Honda,CB_350,Delhi,87478.65830042343,2018.0,3.0,83474.47362018841,0.7195031602988056,0.5,48178.06090253958
1531,Honda,CB_350,Delhi,90194.94456065544,2017.0,3.0,95867.8844996577,0.7467797782426219,0.5,58524.54034598272
1532,Honda,CB_350,Gujrat,80464.54900767966,2018.0,2.0,81396.47879675665,0.6779380681936572,0.5,42151.08358001923
1533,Honda,CB_350,Delhi,96000.0,2018.0,3.0,85998.80386291948,0.7170429882609048,0.5,55500.17942056208
1534,Honda,Apache,Delhi,87617.92907627439,2019.0,2.0,81807.9645381372,0.6083457750424347,0.5,49483.0205154684
1535,Honda,CB_350,Delhi,96000.0,2018.0,3.0,85998.59920073081,0.6617841973183826,0.5,55500.210119890384
1536,Honda,CB_350,Delhi,96000.0,2018.0,3.0,85998.2267392335,0.5612195930448833,0.5,55500.265989114974
1537,Honda,Apache,Delhi,86231.07594058239,2019.0,2.0,81114.5379702912,0.581599321711232,0.5,48487.45808591808
1538,Honda,Apache,Delhi,86217.96980186128,2019.0,2.0,81107.98490093063,0.5813465604644676,0.5,48478.04975062185
1539,Honda,CB_350,Delhi,96000.0,2018.0,3.0,85998.87135042422,0.7352646145393892,0.5,55500.16929743637
1540,Honda,CB_350,Delhi,85668.55689602197,2016.0,4.0,103562.96984891784,0.7286742275840878,0.5,60882.75437134927
1541,Honda,CB_350,Delhi,96000.0,2018.0,3.0,85999.0,0.5280155088334305,0.5,55500.15
1542,Honda,CB_350,Delhi,96000.0,2018.0,3.0,85999.0,0.7609745532333674,0.5,55500.15
1543,Honda,CB_350,Delhi,96000.0,2018.0,3.0,85999.0,0.5551347127452032,0.5,55500.15
1544,Tvs,Apache,Delhi,96000.0,2018.0,3.0,85999.0,0.8559952393647103,0.5,55500.15
1545,Honda,CB_350,Delhi,96000.0,2018.0,3.0,85999.0,0.8222011930297505,0.5,55500.15
1546,Honda,Apache,Delhi,83731.3994567248,2019.0,2.0,79864.69972836241,0.5333912752368355,0.5,46693.04746714888
1547,Honda,Apache,Delhi,84911.0681763607,2019.0,2.0,80454.53408818034,0.5561420291155278,0.5,47539.88108374464
1548,Honda,CB_350,Delhi,96000.0,2018.0,3.0,85998.74589545335,0.7013917724047664,0.5,55500.188115682
1549,Honda,Apache,Delhi,82035.7134571268,2019.0,2.0,79016.8567285634,0.5006887595303025,0.5,45475.7871602946
1550,Honda,CB_350,Delhi,96000.0,2018.0,3.0,85999.0,0.7604815636044943,0.5,55500.15
1551,Tvs,Apache,Delhi,96000.0,2018.0,3.0,85999.0,0.8258268291418349,0.5,55500.15
1552,Honda,CB_350,Delhi,96000.0,2018.0,3.0,85998.67479446199,0.6821945047361513,0.5,55500.1987808307
1553,Honda,CB_350,Delhi,96000.0,2018.0,3.0,85999.0,0.7709718463582208,0.5,55500.15
1554,Honda,Apache,Delhi,88688.56214845814,2019.0,2.0,82343.28107422906,0.628993698577407,0.5,50251.58211371459
1555,Honda,CB_350,Delhi,96000.0,2018.0,3.0,85998.00800546385,0.5021614752400891,0.5,55500.298799180426
1556,Honda,CB_350,Delhi,96000.0,2018.0,3.0,85999.0,0.7411902401447228,0.5,55500.15
1557,Tvs,Apache,Gujrat,96000.0,2019.0,3.0,72858.69342265592,0.3603316184710378,0.5,59558.18585476802
1558,Tvs,Apache,Delhi,96000.0,2018.0,3.0,85999.0,0.8699995817804921,0.5,55500.15
1559,Tvs,Apache,Delhi,96000.0,2018.0,3.0,85999.0,0.8496119612628805,0.5,55500.15
1560,Honda,CB_350,Delhi,94115.3054203028,2018.0,3.0,85440.64177988896,0.7588314395277203,0.5,53880.698260994
1561,Honda,CB_350,Delhi,96000.0,2018.0,3.0,79465.24758638997,0.5663006600462756,0.5,57517.92648067369
1562,Tvs,Apache,Delhi,96000.0,2018.0,3.0,85999.0,0.8548780901547873,0.5,55500.15
1563,Honda,CB_350,Delhi,95264.73998517288,2018.0,3.0,85781.17241264436,0.7656429036158392,0.5,54868.36693951883
1564,Honda,CB_350,Delhi,80688.33277985791,2018.0,3.0,63032.26475314787,0.5632924925280818,0.5,43633.49306688573
1565,Honda,CB_350,Delhi,76201.489487299,2014.0,4.0,119657.45779711731,0.690805957949196,0.5,65815.02548828837
1566,Honda,CB_350,Delhi,96000.0,2018.0,3.0,85999.34188367178,0.6776914086212508,0.5,55500.09871744923
1567,Honda,CB_350,Gujrat,78641.9021936775,2018.0,2.0,80856.50280174913,0.6671371981847556,0.5,40584.94730291286
1568,Honda,CB_350,Delhi,96000.0,2018.0,3.0,85999.21040969723,0.7131893817453892,0.5,55500.11843854542
1569,Honda,CB_350,Delhi,96000.0,2018.0,3.0,85998.53826527247,0.6453316235663727,0.5,55500.21926020913
1570,Honda,Apache,Delhi,87205.64043652573,2019.0,2.0,81601.82021826286,0.6003944941329962,0.5,49187.05617050597
1571,Tvs,Apache,Delhi,96000.0,2018.0,3.0,85999.0,0.8411800007890435,0.5,55500.15
1572,Honda,CB_350,Delhi,89446.74840236762,2017.0,3.0,97139.85537855492,0.7437869936094704,0.5,58914.34493297949
1573,Honda,Apache,Delhi,87567.17985442161,2019.0,2.0,81782.5899272108,0.6073670400495597,0.5,49446.58982406695
1574,Honda,CB_350,Delhi,96000.0,2018.0,3.0,85999.0,0.6657565876908619,0.5,55500.15
1575,Honda,CB_350,Delhi,76993.56574854616,2014.0,4.0,118310.88854918412,0.6939742629941845,0.5,65402.35969675057
1576,Honda,CB_350,Delhi,96000.0,2018.0,3.0,85252.36775005293,0.7467226416192971,0.5,55730.7276066013
1577,Honda,CB_350,Delhi,84414.82359885193,2018.0,3.0,82566.78422100803,0.7013471028080115,0.5,45545.415545070544
1578,Tvs,Apache,Delhi,96000.0,2018.0,3.0,85999.0,0.8673146022770822,0.5,55500.15
1579,Honda,CB_350,Delhi,88509.83550345394,2017.0,3.0,98732.65415235312,0.7400393420138157,0.5,59402.469526466775
1580,Tvs,Apache,Gujrat,96000.0,2019.0,3.0,70289.29513891517,0.2802268484485318,0.5,60351.67650121738
1581,Honda,CB_350,Delhi,96000.0,2018.0,3.0,85999.0,0.7578818365652398,0.5,55500.15
1582,Honda,CB_350,Delhi,91203.82556080724,2018.0,3.0,83600.91278040363,0.6775023501012827,0.5,52057.18192043663
1583,Honda,CB_350,Delhi,96000.0,2018.0,3.0,85998.27347706532,0.573838807637711,0.5,55500.2589784402
1584,Honda,CB_350,Gujrat,71425.69916115802,2018.0,2.0,78718.63583667048,0.6243745135476031,0.5,34384.31794050889
1585,Honda,CB_350,Delhi,96000.0,2018.0,3.0,85999.20192307983,0.715480768444924,0.5,55500.11971153803
1586,Honda,CB_350,Gujrat,78134.96623639375,2018.0,2.0,80706.31833055236,0.6641331332527037,0.5,40149.35507145447
1587,Honda,CB_350,Delhi,93930.69181648068,2018.0,3.0,89516.92737739204,0.7617227672659227,0.5,56578.2440438022
1588,Tvs,Apache,Delhi,96000.0,2018.0,3.0,85999.0,0.8705965001821232,0.5,55500.15
1589,Honda,CB_350,Delhi,96000.0,2018.0,3.0,85999.0,0.568754809159636,0.5,55500.15
1590,Honda,CB_350,Delhi,93005.19538055747,2017.0,3.0,91090.31759328328,0.75802078152223,0.5,57060.42074569491
1591,Honda,Apache,Delhi,85578.5930135089,2019.0,2.0,80788.29650675446,0.5690157224033859,0.5,48019.06855612603
1592,Honda,CB_350,Delhi,89623.13237969931,2018.0,3.0,82810.56618984965,0.6470175530370581,0.5,50922.47002971272
1593,Honda,CB_350,Delhi,94611.51134756226,2018.0,3.0,83916.33644577602,0.7512554031920906,0.5,54424.06088069586
1594,Honda,CB_350,Delhi,96000.0,2018.0,3.0,85999.83016150333,0.545856394100753,0.5,55500.0254757745
1595,Honda,CB_350,Delhi,96000.0,2018.0,3.0,85998.46031028211,0.6242837761698093,0.5,55500.230953457685
1596,Honda,CB_350,Delhi,88791.352765884,2017.0,3.0,98254.0607303589,0.741165411063536,0.5,59255.80114412018
1597,Tvs,Apache,Gujrat,96000.0,2019.0,3.0,73894.7834664068,0.3926332492468004,0.5,59238.21687066849
1598,Honda,CB_350,Gujrat,77141.74113831735,2018.0,2.0,80412.06619871853,0.6582473548937324,0.5,39295.91169148641
1599,Honda,CB_350,Delhi,96000.0,2018.0,3.0,85999.0,0.7989959520167911,0.5,55500.15
1600,Tvs,Apache,Delhi,87375.86688172547,2018.0,3.0,73063.2315292441,0.7161414707527838,0.5,48816.38215233885
1601,Honda,CB_350,Delhi,96000.0,2018.0,3.0,85999.90495345903,0.5361176855663531,0.5,55500.01425698114
1602,Honda,CB_350,Delhi,96000.0,2018.0,3.0,85999.0,0.5709757997469351,0.5,55500.15
1603,Tvs,Apache,Delhi,94331.85366598627,2018.0,3.0,85504.79620274904,0.8633185366598628,0.5,54066.77054921969
1604,Honda,Apache,Delhi,88914.36430687988,2019.0,2.0,82456.18215343994,0.6876756026153111,0.5,50413.6758060102
1605,Tvs,Apache,Delhi,96000.0,2018.0,3.0,79886.1205561554,0.6498680679964386,0.5,57387.95100471671
1606,Tvs,Apache,Delhi,88291.96058183852,2016.0,3.0,99103.05241284544,0.8067736255274659,0.5,59515.9807265665
1607,Tvs,Apache,Delhi,93159.31177725806,2018.0,3.0,81738.10970029821,0.8260269237679031,0.5,53298.595322213325
1608,Honda,Apache,Delhi,85134.54205041463,2019.0,2.0,80566.27102520732,0.5850804270826826,0.5,47700.303400476216
1609,Tvs,Apache,Delhi,96000.0,2018.0,3.0,85999.0,0.7367662667341798,0.5,55500.15
1610,Tvs,Apache,Delhi,90260.20237294836,2018.0,3.0,77389.5905493039,0.770943845086019,0.5,51051.76379055278
1611,Tvs,Apache,Delhi,88688.41415174665,2018.0,3.0,75031.98680691238,0.7410798688831863,0.5,49833.616130709794
1612,Tvs,Apache,Delhi,96000.0,2018.0,3.0,85999.40415571703,0.7264208275270521,0.5,55500.08937664245
1613,Honda,CB_350,Gujrat,70986.45986272831,2018.0,2.0,78588.50712748014,0.6298645986272831,0.5,34006.89506608431
1614,Honda,CB_350,Delhi,77249.16184949124,2018.0,3.0,57873.6803161444,0.5237340751403337,0.5,40968.10980206959
1615,Tvs,Apache,Delhi,94233.636310147,2018.0,3.0,85475.6984016617,0.8623363631014701,0.5,53982.37583114286
1616,Honda,CB_350,Delhi,96000.0,2018.0,3.0,85998.43008941897,0.6634339792083569,0.5,55500.23548658716
1617,Tvs,Apache,Delhi,96000.0,2018.0,3.0,81592.5329798723,0.7141094768893101,0.5,56860.97069739238
1618,Honda,CB_350,Delhi,96000.0,2018.0,3.0,85999.93077355836,0.5263060478246884,0.5,55500.01038396625
1619,Tvs,Apache,Delhi,96000.0,2018.0,3.0,85999.28091735105,0.773251406603464,0.5,55500.107862397344
1620,Tvs,Apache,Delhi,96000.0,2018.0,3.0,85998.5331375834,0.7025922816923609,0.5,55500.22002936249
1621,Honda,CB_350,Delhi,82305.1066199679,2018.0,3.0,65457.34467462087,0.6197970257793903,0.5,44886.50491877478
1622,Honda,CB_350,Delhi,96000.0,2018.0,3.0,85999.0,0.5683768209924694,0.5,55500.15
1623,Tvs,Apache,Delhi,95689.99662463144,2018.0,3.0,85843.99831231571,0.8715856226685676,0.5,55277.61186268186
1624,Tvs,Apache,Delhi,96000.0,2018.0,3.0,85998.71884741979,0.7731620195195473,0.5,55500.19217288704
1625,Tvs,Apache,Delhi,96000.0,2018.0,3.0,85998.97921238118,0.8721007048480898,0.5,55500.15311814282
1626,Tvs,Apache,Delhi,96000.0,2018.0,3.0,85999.09243690652,0.8448739755215312,0.5,55500.136134464025
1627,Honda,Apache,Delhi,82279.13489080864,2019.0,2.0,79138.56744540432,0.5075765184648058,0.5,45650.528975187626
1628,Honda,CB_350,Delhi,80765.25742685018,2018.0,3.0,63147.64787740393,0.5905398911101535,0.5,43693.11024523959
1629,Tvs,Apache,Gujrat,96000.0,2019.0,3.0,71945.92320235647,0.3509429911475376,0.5,59840.07077574286
1630,Tvs,Apache,Gujrat,96000.0,2019.0,3.0,75081.51705578585,0.468988877394291,0.5,58871.72561512496
1631,Honda,CB_350,Delhi,96000.0,2018.0,3.0,85999.6680955894,0.6261236760277629,0.5,55500.04978566159
1632,Honda,Apache,Delhi,82341.21069036053,2019.0,2.0,79169.60534518027,0.5092614330240717,0.5,45695.090531294525
1633,Honda,CB_350,Delhi,96000.0,2018.0,3.0,85999.0,0.7733855922127302,0.5,55500.15
1634,Tvs,Apache,Delhi,96000.0,2018.0,3.0,85998.89419011657,0.8397922442952347,0.5,55500.16587148252
1635,Honda,CB_350,Delhi,96000.0,2018.0,3.0,85999.0,0.7903698811288032,0.5,55500.15
1636,Honda,CB_350,Delhi,83690.98695267578,2018.0,3.0,67536.09587966604,0.6461287521008399,0.5,45960.57257072588
1637,Tvs,Apache,Delhi,94805.22300555796,2018.0,3.0,84206.89424718666,0.8572992371056012,0.5,54574.18886847996
1638,Honda,CB_350,Delhi,96000.0,2018.0,3.0,85999.76853293381,0.58795748515366,0.5,55500.03472005993
1639,Honda,CB_350,Delhi,96000.0,2018.0,3.0,85999.0,0.5479685935616925,0.5,55500.15
1640,Honda,CB_350,Delhi,96000.0,2018.0,3.0,85999.0,0.7852108799949082,0.5,55500.15
1641,Honda,CB_350,Delhi,96000.0,2018.0,3.0,85999.0,0.595832990741578,0.5,55500.15
1642,Tvs,Apache,Gujrat,96000.0,2019.0,3.0,70297.92539675358,0.288900720818958,0.5,60349.01127453199
1643,Honda,CB_350,Delhi,96000.0,2018.0,3.0,85999.93465681362,0.5248304108218694,0.5,55500.00980147796
1644,Tvs,Apache,Delhi,89174.92869546659,2017.0,3.0,97601.96247127204,0.8151618226069326,0.5,59055.96096162713
1645,Tvs,Apache,Delhi,95758.9848116448,2018.0,3.0,86408.73787096326,0.8777103557106256,0.5,55625.71710551915
1646,Honda,Apache,Delhi,88202.33162179851,2019.0,2.0,82100.16581089926,0.6683490011631024,0.5,49902.53805707679
1647,Tvs,Apache,Delhi,96000.0,2018.0,3.0,85999.0,0.7874319971297958,0.5,55500.15
1648,Tvs,Apache,Delhi,96000.0,2018.0,3.0,78827.34228148023,0.6100081800086676,0.5,57714.9266483664
1649,Tvs,Apache,Delhi,92039.0073286034,2018.0,3.0,84825.51924524069,0.8403900732860339,0.5,52096.60836572955
1650,Tvs,Apache,Delhi,96000.0,2018.0,3.0,85999.26001993286,0.7811924255129397,0.5,55500.11099701007
1651,Tvs,Apache,Delhi,96000.0,2018.0,3.0,85999.0,0.8059417860938183,0.5,55500.15
1652,Tvs,Apache,Delhi,96000.0,2018.0,3.0,85999.0,0.825448980640949,0.5,55500.15
1653,Honda,CB_350,Delhi,84894.72580220728,2016.0,4.0,104878.52139995752,0.7744998951209691,0.5,61285.91456749353
1654,Tvs,Apache,Delhi,96000.0,2018.0,3.0,85998.61729770167,0.7345731266343895,0.5,55500.20740534475
1655,Tvs,Apache,Delhi,96000.0,2018.0,3.0,83182.7062910617,0.7739748250752639,0.5,56369.88776305448
1656,Tvs,Apache,Delhi,84857.83014907374,2018.0,3.0,82698.02901342373,0.7685783014907374,0.5,45926.07548640864
1657,Honda,CB_350,Delhi,96000.0,2018.0,3.0,85999.96749930711,0.5123502632972414,0.5,55500.004875103936
1658,Tvs,Apache,Gujrat,96000.0,2019.0,3.0,77125.39080307365,0.5459347125863021,0.5,58240.529310815495
1659,Tvs,Apache,Delhi,91563.12572129938,2017.0,3.0,93541.90811750498,0.8378496943523441,0.5,57811.72822264593
1660,Honda,CB_350,Delhi,96000.0,2018.0,3.0,85998.26476986065,0.6006125470445255,0.5,55500.2602845209
1661,Honda,CB_350,Delhi,96000.0,2018.0,3.0,85999.0,0.6876735766608425,0.5,55500.15
1662,Tvs,Apache,Delhi,96000.0,2018.0,3.0,85999.0,0.857300103556861,0.5,55500.15
1663,Honda,CB_350,Delhi,96000.0,2018.0,3.0,85999.0,0.7840416233242807,0.5,55500.15
1664,Honda,CB_350,Delhi,96000.0,2018.0,3.0,85999.0,0.7854132162728962,0.5,55500.15
1665,Honda,Apache,Delhi,87099.87895494532,2019.0,2.0,81548.93947747265,0.6384252859199444,0.5,49111.13453551432
1666,Tvs,Apache,Gujrat,96000.0,2019.0,3.0,77277.31415190469,0.5516541798364116,0.5,58193.61180602944
1667,Tvs,Apache,Delhi,95648.0058590728,2018.0,3.0,85894.71847654531,0.876480058590728,0.5,55197.693819680295
1668,Honda,CB_350,Gujrat,73073.54053966493,2018.0,2.0,79206.82410284369,0.6507354053966493,0.5,35800.25005745583
1669,Honda,CB_350,Delhi,96000.0,2018.0,3.0,85998.43927181586,0.666923290028034,0.5,55500.234109227626
1670,Tvs,Apache,Delhi,88532.85308106134,2018.0,3.0,83786.78858501518,0.8053285308106135,0.5,49083.893385503165
1671,Tvs,Apache,Delhi,92289.09924954052,2018.0,3.0,80432.8344193483,0.80949288574127,0.5,52624.17408663828
1672,Tvs,Apache,Delhi,96000.0,2018.0,3.0,85999.35022511688,0.7469144555819892,0.5,55500.09746623247
1673,Tvs,Apache,Delhi,94470.9841796683,2018.0,3.0,88598.4033453549,0.8654743497068488,0.5,56296.75577477417
1674,Honda,CB_350,Delhi,79806.4263380488,2018.0,3.0,61709.4491857563,0.5723221004229271,0.5,42950.00896018536
1675,Tvs,Apache,Delhi,96000.0,2018.0,3.0,85999.0,0.6909051286796297,0.5,55500.15
1676,Honda,CB_350,Delhi,76416.56665485137,2018.0,3.0,56624.8291539443,0.5079147664421759,0.5,40322.84228175972
1677,Honda,CB_350,Delhi,96000.0,2018.0,3.0,85999.0,0.8034107496910795,0.5,55500.15
1678,Honda,CB_350,Gujrat,80976.78105986872,2018.0,2.0,81548.23228510703,0.7297678105986871,0.5,42591.22655948567
1679,Honda,CB_350,Delhi,96000.0,2018.0,3.0,85999.0,0.63432797494954,0.5,55500.15
1680,Tvs,Apache,Delhi,96000.0,2018.0,3.0,85999.0,0.7094712018521641,0.5,55500.15
1681,Tvs,Apache,Delhi,96000.0,2018.0,3.0,85998.56832810036,0.7159646781367665,0.5,55500.21475078495
1682,Tvs,Apache,Delhi,96000.0,2018.0,3.0,85999.0,0.8260946750530307,0.5,55500.15
1683,Tvs,Apache,Delhi,96000.0,2018.0,3.0,85998.9901438069,0.8762546466266151,0.5,55500.15147842896
1684,Tvs,Apache,Gujrat,96000.0,2019.0,3.0,71097.44969475205,0.3190004590965476,0.5,60102.09935897363
1685,Honda,CB_350,Delhi,76958.4969722833,2018.0,3.0,57437.69753357634,0.5182114424733828,0.5,40742.84234224685
1686,Honda,CB_350,Delhi,96000.0,2018.0,3.0,85999.0,0.5857333898592152,0.5,55500.15
1687,Honda,CB_350,Delhi,96000.0,2018.0,3.0,85999.0,0.7874874984765892,0.5,55500.15
1688,Honda,CB_350,Delhi,96000.0,2018.0,3.0,85998.3908995225,0.6485418185498123,0.5,55500.241365071626
1689,Tvs,Apache,Delhi,96000.0,2018.0,3.0,85998.7129203068,0.7709097165854034,0.5,55500.19306195398
1690,Tvs,Apache,Delhi,95238.9818627397,2018.0,3.0,84857.51084501641,0.8655406553920543,0.5,54910.355235987234
1691,Honda,Apache,Delhi,88848.83633771149,2019.0,2.0,82423.41816885574,0.6858969863093117,0.5,50366.63608528575
1692,Tvs,Apache,Delhi,96000.0,2018.0,3.0,85999.0,0.8770717625131875,0.5,55500.15
1693,Honda,CB_350,Delhi,77606.7016853895,2014.0,4.0,117268.52679975358,0.7052636660112002,0.5,65082.92047217471
1694,Honda,CB_350,Delhi,77272.02024058839,2018.0,3.0,57907.96675987055,0.5241683845711793,0.5,40985.825226607805
1695,Tvs,Apache,Delhi,96000.0,2018.0,3.0,78068.62513307936,0.5814447108923996,0.5,57949.236355960784
1696,Honda,CB_350,Delhi,96000.0,2018.0,3.0,85998.01444191977,0.5054879295158442,0.5,55500.29783371204
1697,Honda,CB_350,Delhi,96000.0,2018.0,3.0,85998.44530012472,0.6692140473922545,0.5,55500.2332049813
1698,Tvs,Apache,Delhi,93138.04412370348,2018.0,3.0,84568.02206185173,0.8023183405005228,0.5,53445.674531658566
1699,Tvs,Apache,Delhi,91544.41645272102,2018.0,3.0,79315.84745825891,0.7953439126016996,0.5,52047.0393339822
